Year,ISO-alpha3 Code,Neg,Neu,Pos,Compound
2004,BLZ,0.149,0.563,0.289,0.9994
2004,BOL,0.16,0.619,0.221,0.9956
2004,BRA,0.178,0.587,0.235,0.9955
2004,BRB,0.114,0.637,0.249,0.9996
2004,BRN,0.147,0.507,0.346,0.9994
2004,BTN,0.133,0.594,0.273,0.9975
2004,BWA,0.17,0.573,0.257,0.9984
2004,CAF,0.101,0.639,0.26,0.9998
2004,CAN,0.15,0.608,0.242,0.9984
2004,CHE,0.116,0.582,0.302,0.9994
2004,CHL,0.075,0.598,0.327,0.9998
2004,CHN,0.122,0.564,0.314,0.9998
2004,CIV,0.079,0.651,0.27,0.9998
2004,CMR,0.152,0.582,0.266,0.9992
2004,COD,0.144,0.559,0.296,0.998
2004,COG,0.077,0.62,0.302,0.9997
2004,COL,0.209,0.516,0.275,0.9917
2004,COM,0.094,0.61,0.295,0.9996
2004,CPV,0.126,0.559,0.315,0.9996
2004,CRI,0.161,0.562,0.278,0.9994
2004,CUB,0.199,0.622,0.178,-0.9816
2004,CYP,0.112,0.624,0.263,0.9993
2004,CZE,0.212,0.505,0.284,0.9912
2004,DEU,0.115,0.597,0.287,0.9996
2004,DJI,0.176,0.589,0.235,0.9985
2004,DMA,0.155,0.599,0.246,0.9985
2004,DNK,0.13,0.543,0.327,0.9996
2004,DOM,0.17,0.576,0.254,0.9981
2004,DZA,0.104,0.553,0.343,0.9992
2004,ECU,0.138,0.585,0.277,0.9994
2004,EGY,0.143,0.612,0.245,0.9994
2004,ERI,0.138,0.599,0.263,0.9995
2004,ESP,0.221,0.511,0.269,0.9856
2004,EST,0.084,0.693,0.223,0.9992
2004,ETH,0.094,0.578,0.328,0.9998
2004,FIN,0.082,0.602,0.316,0.9987
2004,FJI,0.101,0.581,0.318,0.9998
2004,FRA,0.161,0.571,0.268,0.9992
2004,FSM,0.144,0.648,0.208,0.9976
2004,GAB,0.084,0.579,0.337,0.9992
2004,GBR,0.204,0.544,0.252,0.9845
2004,GEO,0.138,0.56,0.302,0.9999
2004,GHA,0.137,0.597,0.266,0.9992
2004,GIN,0.095,0.538,0.367,0.9999
2004,GMB,0.264,0.511,0.225,-0.9945
2004,GNB,0.146,0.562,0.292,0.9995
2004,GNQ,0.162,0.626,0.212,0.9931
2004,GRC,0.162,0.528,0.31,0.9993
2004,GRD,0.137,0.615,0.248,0.9966
2004,GTM,0.079,0.588,0.333,0.9998
2004,GUY,0.168,0.582,0.25,0.9976
2004,HND,0.195,0.545,0.26,0.9955
2004,HRV,0.117,0.569,0.314,0.9995
2004,HTI,0.091,0.586,0.323,0.9995
2004,HUN,0.162,0.543,0.295,0.9988
2004,IDN,0.175,0.579,0.246,0.9964
2004,IND,0.13,0.607,0.263,0.9993
2004,IRL,0.156,0.567,0.277,0.9998
2004,IRN,0.222,0.532,0.246,0.2003
2004,IRQ,0.213,0.492,0.295,0.9987
2004,ISL,0.115,0.623,0.262,0.9992
2004,ISR,0.286,0.455,0.259,-0.9977
2004,ITA,0.125,0.591,0.284,0.9991
2004,JAM,0.195,0.581,0.225,0.9679
2004,JOR,0.101,0.651,0.248,0.9997
2004,JPN,0.07,0.603,0.327,0.9998
2004,KAZ,0.133,0.615,0.252,0.9994
2004,KEN,0.074,0.612,0.314,0.9998
2004,KGZ,0.158,0.569,0.273,0.9985
2004,KHM,0.146,0.574,0.28,0.9957
2004,KIR,0.111,0.553,0.336,0.9998
2004,KNA,0.094,0.645,0.261,0.9996
2004,KOR,0.138,0.56,0.302,0.9997
2004,KWT,0.172,0.558,0.27,0.9976
2004,LAO,0.108,0.603,0.289,0.9994
2004,LBN,0.139,0.552,0.309,0.9991
2004,LBR,0.132,0.601,0.267,0.9992
2004,LBY,0.111,0.679,0.211,0.9936
2004,LCA,0.161,0.585,0.254,0.9989
2004,LIE,0.086,0.638,0.276,0.9992
2004,LKA,0.156,0.554,0.29,0.9994
2004,LSO,0.174,0.598,0.227,0.9894
2004,LTU,0.152,0.526,0.322,0.9988
2004,LUX,0.093,0.634,0.273,0.9998
2004,LVA,0.171,0.574,0.255,0.9957
2004,MAR,0.151,0.529,0.32,0.9992
2004,MCO,0.157,0.56,0.283,0.9985
2004,MDA,0.157,0.571,0.273,0.9988
2004,MDG,0.09,0.56,0.35,0.9997
2004,MDV,0.165,0.57,0.264,0.998
2004,MEX,0.124,0.619,0.257,0.9993
2004,MHL,0.096,0.673,0.231,0.9989
2004,MKD,0.103,0.589,0.307,0.9996
2004,MLI,0.101,0.62,0.279,0.9996
2004,MLT,0.134,0.599,0.266,0.9996
2004,MMR,0.112,0.675,0.213,0.9986
2004,MNG,0.167,0.564,0.269,0.999
2004,MOZ,0.104,0.587,0.308,0.9998
2004,MRT,0.119,0.565,0.316,0.9996
2004,MUS,0.117,0.628,0.255,0.9997
2004,MWI,0.14,0.586,0.274,0.9992
2004,MYS,0.133,0.566,0.301,0.9997
2004,NAM,0.117,0.597,0.286,0.9999
2004,NER,0.145,0.606,0.249,0.9991
2004,NGA,0.096,0.611,0.293,0.9998
2004,NIC,0.139,0.616,0.245,0.9979
2004,NLD,0.151,0.544,0.304,0.9997
2004,NOR,0.155,0.523,0.322,0.9995
2004,NPL,0.146,0.574,0.28,0.9997
2004,NRU,0.094,0.699,0.207,0.9995
2004,NZL,0.212,0.532,0.256,0.9186
2004,OMN,0.124,0.595,0.28,0.9992
2004,PAK,0.166,0.534,0.3,0.9995
2004,PAN,0.28,0.494,0.226,-0.995
2004,PER,0.135,0.566,0.3,0.9988
2004,PHL,0.148,0.559,0.293,0.9995
2004,PLW,0.127,0.596,0.277,0.9989
2004,PNG,0.114,0.631,0.255,0.9995
2004,POL,0.118,0.62,0.262,0.999
2004,PRK,0.104,0.606,0.29,0.9998
2004,PRT,0.117,0.563,0.32,0.9998
2004,PRY,0.165,0.635,0.2,0.9774
2004,PSE,0.099,0.637,0.264,0.9994
2004,QAT,0.095,0.642,0.262,0.9997
2004,ROU,0.161,0.567,0.272,0.998
2004,RUS,0.201,0.555,0.244,0.9288
2004,RWA,0.146,0.623,0.231,0.9971
2004,SAU,0.144,0.597,0.258,0.9994
2004,SDN,0.191,0.584,0.225,0.9915
2004,SEN,0.118,0.626,0.256,0.9995
2004,SGP,0.133,0.597,0.269,0.9994
2004,SLB,0.104,0.634,0.262,0.9998
2004,SLE,0.126,0.597,0.276,0.9996
2004,SLV,0.085,0.602,0.314,0.9998
2004,SMR,0.122,0.588,0.29,0.9994
2004,STP,0.159,0.61,0.231,0.9943
2004,SUR,0.115,0.583,0.302,0.9995
2004,SVK,0.1,0.569,0.332,0.9998
2004,SVN,0.15,0.55,0.301,0.9991
2004,SWE,0.196,0.532,0.272,0.9968
2004,SWZ,0.132,0.617,0.251,0.9994
2004,SYC,0.124,0.63,0.246,0.9974
2004,SYR,0.182,0.569,0.248,0.9987
2004,TCD,0.169,0.577,0.254,0.9992
2004,TGO,0.107,0.587,0.305,0.9998
2004,THA,0.108,0.574,0.318,0.9998
2004,TJK,0.204,0.558,0.238,0.9834
2004,TKM,0.083,0.634,0.283,0.9998
2004,TLS,0.136,0.598,0.266,0.9993
2004,TON,0.035,0.656,0.309,0.9998
2004,TTO,0.089,0.693,0.218,0.9996
2004,TUN,0.063,0.628,0.309,0.9998
2004,TUR,0.108,0.573,0.319,0.9998
2004,TUV,0.112,0.617,0.271,0.9996
2004,TZA,0.099,0.59,0.311,0.9998
2004,UGA,0.124,0.567,0.31,0.9997
2004,UKR,0.157,0.525,0.318,0.9993
2004,URY,0.115,0.611,0.274,0.9993
2004,USA,0.181,0.488,0.33,0.9998
2004,UZB,0.111,0.62,0.269,0.9985
2004,VAT,0.105,0.59,0.305,0.9997
2004,VCT,0.237,0.58,0.184,-0.9981
2004,VEN,0.193,0.626,0.182,-0.9725
2004,VNM,0.099,0.607,0.294,0.9997
2004,VUT,0.121,0.618,0.261,0.9995
2004,WSM,0.126,0.598,0.276,0.9993
2004,YEM,0.144,0.586,0.27,0.9997
2004,YUG,0.276,0.484,0.24,-0.9909
2004,ZAF,0.214,0.57,0.217,-0.9842
2004,ZMB,0.13,0.602,0.268,0.999
2004,ZWE,0.115,0.665,0.22,0.9984
2005,AFG,0.091,0.657,0.253,0.9992
2005,AGO,0.102,0.583,0.315,0.9993
2005,ALB,0.068,0.602,0.329,0.9999
2005,AND,0.188,0.595,0.217,0.8807
2005,ARE,0.109,0.574,0.317,0.9993
2005,ARG,0.13,0.58,0.29,0.9996
2005,ARM,0.096,0.61,0.294,0.9995
2005,ATG,0.143,0.647,0.21,0.9956
2005,AUS,0.181,0.554,0.265,0.9969
2005,AUT,0.104,0.556,0.339,0.9996
2005,AZE,0.089,0.626,0.285,0.9996
2005,BDI,0.068,0.615,0.317,0.9997
2005,BEL,0.086,0.575,0.339,0.9997
2005,BEN,0.126,0.602,0.272,0.9997
2005,BFA,0.086,0.61,0.304,0.9992
2005,BGD,0.148,0.556,0.296,0.9992
2005,BGR,0.12,0.594,0.286,0.9995
2005,BHR,0.119,0.581,0.299,0.9996
2005,BHS,0.142,0.608,0.25,0.9994
2005,BIH,0.113,0.59,0.297,0.9997
2005,BLR,0.172,0.595,0.233,0.9852
2005,BLZ,0.154,0.585,0.261,0.9969
2005,BOL,0.097,0.559,0.344,0.9994
2005,BRA,0.118,0.593,0.288,0.9996
2005,BRB,0.143,0.601,0.255,0.9992
2005,BRN,0.236,0.529,0.235,-0.9708
2005,BTN,0.101,0.642,0.258,0.9993
2005,CAF,0.099,0.6,0.301,0.9998
2005,CAN,0.129,0.596,0.275,0.9996
2005,CHE,0.072,0.641,0.287,0.9996
2005,CHL,0.081,0.615,0.304,0.9997
2005,CHN,0.062,0.596,0.342,0.9999
2005,CIV,0.13,0.601,0.269,0.9995
2005,CMR,0.076,0.615,0.309,0.9996
2005,COD,0.09,0.601,0.309,0.9998
2005,COG,0.068,0.608,0.325,0.9998
2005,COL,0.148,0.53,0.322,0.9996
2005,COM,0.125,0.556,0.319,0.9998
2005,CPV,0.072,0.624,0.304,0.9995
2005,CRI,0.111,0.649,0.239,0.9991
2005,CUB,0.226,0.553,0.221,-0.8225
2005,CYP,0.128,0.685,0.187,0.9948
2005,CZE,0.133,0.604,0.263,0.9976
2005,DEU,0.096,0.575,0.329,0.9999
2005,DMA,0.133,0.596,0.271,0.9995
2005,DNK,0.193,0.543,0.264,0.9966
2005,DOM,0.155,0.591,0.254,0.9981
2005,DZA,0.166,0.579,0.255,0.9981
2005,ECU,0.123,0.673,0.203,0.9967
2005,EGY,0.102,0.625,0.274,0.9997
2005,ERI,0.129,0.506,0.365,0.9995
2005,ESP,0.077,0.587,0.337,0.9997
2005,EST,0.143,0.58,0.278,0.9984
2005,ETH,0.157,0.575,0.268,0.9981
2005,FIN,0.098,0.622,0.281,0.9994
2005,FJI,0.061,0.641,0.298,0.9998
2005,FRA,0.137,0.579,0.284,0.9996
2005,FSM,0.056,0.628,0.316,0.9997
2005,GAB,0.101,0.584,0.315,0.9997
2005,GBR,0.163,0.608,0.229,0.994
2005,GEO,0.121,0.6,0.279,0.9989
2005,GHA,0.11,0.62,0.27,0.9968
2005,GIN,0.112,0.575,0.312,0.9996
2005,GMB,0.147,0.565,0.287,0.9996
2005,GNB,0.108,0.588,0.303,0.9991
2005,GNQ,0.085,0.594,0.321,0.9995
2005,GRC,0.107,0.547,0.346,0.9996
2005,GRD,0.099,0.62,0.281,0.9996
2005,GTM,0.082,0.623,0.295,0.9998
2005,GUY,0.103,0.646,0.25,0.9995
2005,HRV,0.068,0.605,0.327,0.9999
2005,HTI,0.099,0.566,0.334,0.9996
2005,HUN,0.126,0.6,0.274,0.9991
2005,IDN,0.185,0.607,0.208,0.6596
2005,IND,0.125,0.611,0.264,0.9995
2005,IRL,0.128,0.549,0.324,0.9998
2005,IRN,0.155,0.574,0.271,0.9998
2005,IRQ,0.217,0.504,0.279,0.9929
2005,ISL,0.136,0.543,0.321,0.9983
2005,ISR,0.105,0.558,0.338,0.9998
2005,ITA,0.108,0.582,0.31,0.9995
2005,JAM,0.135,0.64,0.225,0.9989
2005,JOR,0.108,0.618,0.274,0.9996
2005,JPN,0.073,0.635,0.292,0.9997
2005,KAZ,0.16,0.585,0.255,0.9981
2005,KEN,0.04,0.587,0.373,0.9999
2005,KGZ,0.11,0.563,0.327,0.9998
2005,KHM,0.141,0.57,0.289,0.9994
2005,KIR,0.082,0.631,0.287,0.999
2005,KNA,0.141,0.632,0.227,0.9984
2005,KOR,0.115,0.569,0.315,0.9999
2005,KWT,0.145,0.575,0.28,0.9993
2005,LAO,0.066,0.643,0.292,0.9997
2005,LBN,0.17,0.576,0.254,0.9981
2005,LBY,0.131,0.608,0.261,0.9993
2005,LCA,0.101,0.632,0.267,0.9996
2005,LIE,0.107,0.611,0.282,0.9993
2005,LKA,0.176,0.565,0.259,0.9982
2005,LSO,0.162,0.585,0.252,0.9966
2005,LTU,0.124,0.577,0.299,0.9989
2005,LUX,0.06,0.656,0.284,0.9998
2005,LVA,0.145,0.578,0.277,0.9991
2005,MAR,0.091,0.608,0.301,0.9997
2005,MCO,0.094,0.644,0.262,0.9994
2005,MDA,0.111,0.587,0.302,0.9998
2005,MDG,0.072,0.606,0.322,0.9997
2005,MDV,0.129,0.569,0.301,0.9995
2005,MEX,0.082,0.653,0.265,0.9993
2005,MHL,0.12,0.604,0.276,0.9996
2005,MKD,0.098,0.555,0.347,0.9997
2005,MLT,0.098,0.623,0.278,0.9998
2005,MMR,0.131,0.634,0.234,0.998
2005,MNG,0.087,0.66,0.253,0.9996
2005,MOZ,0.101,0.591,0.309,0.9997
2005,MRT,0.105,0.595,0.3,0.9993
2005,MUS,0.113,0.587,0.3,0.9998
2005,MWI,0.101,0.621,0.277,0.9997
2005,MYS,0.166,0.578,0.256,0.9987
2005,NAM,0.066,0.612,0.322,0.9996
2005,NER,0.118,0.563,0.318,0.9995
2005,NGA,0.078,0.573,0.35,0.9999
2005,NIC,0.119,0.609,0.271,0.9994
2005,NLD,0.138,0.527,0.335,0.9992
2005,NOR,0.14,0.565,0.296,0.9994
2005,NPL,0.122,0.551,0.327,0.9998
2005,NRU,0.074,0.609,0.318,0.9989
2005,NZL,0.078,0.606,0.316,0.9997
2005,PAK,0.112,0.592,0.296,0.9998
2005,PAN,0.152,0.589,0.259,0.9989
2005,PER,0.165,0.547,0.288,0.9976
2005,PHL,0.139,0.582,0.279,0.9995
2005,PLW,0.088,0.653,0.258,0.9993
2005,PNG,0.097,0.656,0.248,0.9998
2005,POL,0.129,0.527,0.344,0.9998
2005,PRK,0.112,0.632,0.255,0.9994
2005,PRT,0.113,0.552,0.335,0.9997
2005,PRY,0.151,0.575,0.274,0.9991
2005,PSE,0.107,0.658,0.235,0.9992
2005,QAT,0.124,0.603,0.273,0.9992
2005,ROU,0.12,0.584,0.295,0.9997
2005,RUS,0.187,0.55,0.263,0.9929
2005,RWA,0.168,0.531,0.301,0.9994
2005,SDN,0.142,0.543,0.315,0.9998
2005,SEN,0.122,0.606,0.272,0.9998
2005,SGP,0.168,0.664,0.168,-0.8256
2005,SLB,0.104,0.648,0.248,0.9995
2005,SLE,0.095,0.578,0.327,0.9999
2005,SLV,0.102,0.6,0.298,0.9997
2005,SMR,0.149,0.551,0.3,0.9993
2005,SOM,0.098,0.615,0.287,0.9997
2005,STP,0.142,0.565,0.293,0.999
2005,SUR,0.109,0.555,0.336,0.9996
2005,SVK,0.108,0.59,0.302,0.9997
2005,SVN,0.157,0.548,0.296,0.9991
2005,SWE,0.147,0.553,0.301,0.999
2005,SWZ,0.129,0.588,0.283,0.9996
2005,SYR,0.156,0.618,0.226,0.998
2005,TCD,0.107,0.625,0.268,0.9996
2005,TGO,0.112,0.546,0.343,0.9997
2005,THA,0.112,0.555,0.333,0.9996
2005,TJK,0.088,0.67,0.241,0.9994
2005,TKM,0.024,0.656,0.32,0.9998
2005,TLS,0.105,0.601,0.294,0.9997
2005,TON,0.049,0.663,0.288,0.9997
2005,TTO,0.111,0.613,0.276,0.9997
2005,TUN,0.057,0.607,0.337,0.9997
2005,TUR,0.135,0.576,0.289,0.9995
2005,TUV,0.096,0.618,0.286,0.9996
2005,TZA,0.104,0.59,0.305,0.9998
2005,UGA,0.14,0.554,0.306,0.9998
2005,UKR,0.104,0.604,0.292,0.9989
2005,URY,0.136,0.575,0.289,0.999
2005,USA,0.098,0.547,0.354,0.9998
2005,UZB,0.094,0.637,0.269,0.9992
2005,VAT,0.1,0.633,0.267,0.9993
2005,VCT,0.174,0.566,0.26,0.9986
2005,VEN,0.164,0.588,0.248,0.9907
2005,VNM,0.081,0.569,0.35,0.9998
2005,VUT,0.125,0.561,0.314,0.9998
2005,WSM,0.121,0.599,0.279,0.999
2005,YEM,0.124,0.583,0.293,0.9991
2005,YUG,0.17,0.614,0.216,0.9624
2005,ZAF,0.171,0.544,0.286,0.9992
2005,ZMB,0.084,0.624,0.293,0.9994
2005,ZWE,0.158,0.622,0.22,0.9942
2006,AFG,0.202,0.544,0.254,0.9114
2006,AGO,0.15,0.59,0.26,0.9987
2006,ALB,0.084,0.585,0.331,0.9997
2006,AND,0.173,0.583,0.244,0.9972
2006,ARE,0.11,0.586,0.304,0.9997
2006,ARG,0.171,0.564,0.265,0.9988
2006,ARM,0.184,0.599,0.217,0.9761
2006,ATG,0.127,0.579,0.294,0.9995
2006,AUS,0.188,0.561,0.251,0.9941
2006,AUT,0.095,0.598,0.307,0.9997
2006,AZE,0.091,0.626,0.283,0.9997
2006,BDI,0.097,0.588,0.314,0.9998
2006,BEL,0.095,0.613,0.292,0.9997
2006,BEN,0.092,0.609,0.299,0.9993
2006,BFA,0.085,0.597,0.318,0.9995
2006,BGD,0.141,0.607,0.252,0.9989
2006,BGR,0.06,0.577,0.364,0.9999
2006,BHR,0.094,0.62,0.285,0.9998
2006,BHS,0.079,0.648,0.274,0.9997
2006,BIH,0.121,0.607,0.272,0.9996
2006,BLR,0.165,0.588,0.247,0.9977
2006,BLZ,0.146,0.604,0.251,0.9991
2006,BOL,0.152,0.56,0.288,0.9994
2006,BRA,0.204,0.552,0.244,0.992
2006,BRB,0.059,0.647,0.294,0.9998
2006,BRN,0.115,0.567,0.318,0.9987
2006,BTN,0.064,0.617,0.319,0.9996
2006,BWA,0.127,0.574,0.299,0.9997
2006,CAF,0.122,0.62,0.257,0.9992
2006,CAN,0.119,0.567,0.314,0.9995
2006,CHE,0.234,0.511,0.255,-0.3492
2006,CHL,0.116,0.585,0.299,0.9991
2006,CHN,0.045,0.555,0.4,0.9999
2006,CIV,0.118,0.581,0.301,0.9998
2006,CMR,0.075,0.56,0.365,0.9998
2006,COD,0.11,0.579,0.312,0.9992
2006,COG,0.093,0.584,0.323,0.9997
2006,COL,0.158,0.555,0.286,0.9984
2006,COM,0.151,0.556,0.294,0.9996
2006,CPV,0.087,0.633,0.28,0.9997
2006,CRI,0.148,0.582,0.27,0.9995
2006,CUB,0.172,0.581,0.247,0.998
2006,CYP,0.097,0.645,0.258,0.9995
2006,CZE,0.124,0.553,0.323,0.9997
2006,DEU,0.079,0.577,0.344,0.9999
2006,DMA,0.097,0.607,0.296,0.9998
2006,DNK,0.151,0.569,0.28,0.9991
2006,DOM,0.088,0.577,0.335,0.9994
2006,DZA,0.167,0.57,0.263,0.9985
2006,ECU,0.108,0.628,0.265,0.9994
2006,EGY,0.135,0.576,0.289,0.9997
2006,ERI,0.108,0.607,0.286,0.9997
2006,ESP,0.156,0.54,0.304,0.9994
2006,EST,0.063,0.581,0.357,0.9998
2006,ETH,0.142,0.555,0.303,0.9996
2006,FIN,0.07,0.589,0.341,0.9999
2006,FJI,0.041,0.595,0.363,0.9999
2006,FRA,0.153,0.506,0.341,0.9992
2006,FSM,0.121,0.599,0.281,0.9993
2006,GAB,0.098,0.628,0.275,0.9996
2006,GBR,0.122,0.613,0.265,0.9994
2006,GEO,0.123,0.595,0.282,0.9998
2006,GHA,0.1,0.604,0.296,0.9995
2006,GIN,0.067,0.549,0.385,0.9999
2006,GMB,0.13,0.604,0.265,0.9997
2006,GNB,0.117,0.613,0.27,0.9997
2006,GNQ,0.164,0.574,0.262,0.9965
2006,GRC,0.188,0.54,0.273,0.9973
2006,GRD,0.094,0.609,0.297,0.9996
2006,GTM,0.062,0.628,0.311,0.9999
2006,GUY,0.096,0.649,0.255,0.9994
2006,HND,0.135,0.581,0.284,0.9989
2006,HRV,0.108,0.597,0.294,0.9998
2006,HTI,0.102,0.567,0.331,0.9999
2006,HUN,0.093,0.572,0.334,0.9997
2006,IDN,0.138,0.625,0.237,0.9984
2006,IND,0.151,0.624,0.225,0.9973
2006,IRL,0.138,0.572,0.29,0.9996
2006,IRN,0.185,0.503,0.312,0.9998
2006,IRQ,0.122,0.578,0.3,0.9998
2006,ISL,0.079,0.58,0.341,0.9997
2006,ISR,0.208,0.523,0.269,0.9956
2006,ITA,0.119,0.597,0.285,0.9997
2006,JAM,0.101,0.655,0.245,0.9997
2006,JOR,0.148,0.535,0.317,0.9966
2006,JPN,0.073,0.632,0.295,0.9998
2006,KAZ,0.119,0.633,0.248,0.9994
2006,KEN,0.1,0.651,0.249,0.9994
2006,KGZ,0.112,0.625,0.263,0.9993
2006,KHM,0.194,0.524,0.282,0.9958
2006,KIR,0.092,0.603,0.305,0.9995
2006,KNA,0.057,0.678,0.265,0.9997
2006,KOR,0.085,0.606,0.308,0.9998
2006,KWT,0.171,0.567,0.262,0.9982
2006,LAO,0.068,0.648,0.284,0.9993
2006,LBN,0.165,0.572,0.263,0.9988
2006,LBR,0.109,0.551,0.34,0.9999
2006,LBY,0.195,0.601,0.204,-0.7764
2006,LCA,0.076,0.652,0.272,0.9996
2006,LIE,0.075,0.622,0.303,0.9995
2006,LKA,0.154,0.562,0.284,0.9992
2006,LSO,0.142,0.61,0.247,0.999
2006,LTU,0.116,0.529,0.354,0.9996
2006,LUX,0.107,0.61,0.282,0.9997
2006,LVA,0.091,0.563,0.346,0.9999
2006,MAR,0.074,0.598,0.328,0.9999
2006,MCO,0.116,0.575,0.309,0.9994
2006,MDA,0.109,0.625,0.266,0.9993
2006,MDG,0.082,0.646,0.272,0.9995
2006,MDV,0.156,0.583,0.26,0.9984
2006,MEX,0.108,0.493,0.399,0.9998
2006,MHL,0.066,0.652,0.283,0.9997
2006,MKD,0.084,0.617,0.299,0.9993
2006,MLI,0.121,0.608,0.27,0.9997
2006,MLT,0.129,0.621,0.25,0.9996
2006,MMR,0.089,0.636,0.276,0.9993
2006,MNE,0.056,0.572,0.372,0.9995
2006,MNG,0.038,0.747,0.215,0.9996
2006,MOZ,0.087,0.628,0.285,0.9996
2006,MRT,0.081,0.565,0.354,0.9996
2006,MUS,0.134,0.631,0.235,0.9991
2006,MWI,0.068,0.597,0.336,0.9997
2006,MYS,0.161,0.617,0.222,0.9952
2006,NAM,0.092,0.572,0.336,0.9998
2006,NER,0.089,0.595,0.316,0.9995
2006,NGA,0.108,0.555,0.338,0.9998
2006,NIC,0.071,0.674,0.255,0.9997
2006,NLD,0.14,0.505,0.355,0.9997
2006,NOR,0.059,0.686,0.254,0.999
2006,NPL,0.119,0.577,0.304,0.9998
2006,NRU,0.116,0.623,0.261,0.999
2006,NZL,0.085,0.582,0.333,0.9998
2006,OMN,0.11,0.57,0.32,0.9995
2006,PAK,0.179,0.573,0.248,0.9926
2006,PAN,0.107,0.607,0.286,0.9994
2006,PER,0.11,0.583,0.307,0.9996
2006,PHL,0.106,0.602,0.292,0.9994
2006,PLW,0.087,0.61,0.303,0.9995
2006,PNG,0.126,0.606,0.268,0.9996
2006,POL,0.108,0.538,0.354,0.9998
2006,PRK,0.126,0.558,0.316,0.9996
2006,PRT,0.083,0.558,0.359,0.9998
2006,PRY,0.146,0.613,0.241,0.9987
2006,PSE,0.152,0.565,0.283,0.9987
2006,QAT,0.123,0.565,0.312,0.9987
2006,ROU,0.083,0.622,0.296,0.9999
2006,RUS,0.098,0.618,0.283,0.9998
2006,RWA,0.075,0.599,0.326,0.9998
2006,SAU,0.196,0.539,0.264,0.998
2006,SDN,0.112,0.564,0.324,0.9999
2006,SEN,0.098,0.621,0.281,0.9996
2006,SGP,0.123,0.628,0.25,0.9993
2006,SLB,0.077,0.641,0.282,0.9998
2006,SLE,0.081,0.595,0.324,0.9995
2006,SLV,0.098,0.596,0.306,0.9999
2006,SMR,0.071,0.578,0.351,0.9997
2006,SOM,0.123,0.608,0.269,0.9994
2006,SRB,0.114,0.575,0.311,0.9994
2006,STP,0.131,0.601,0.268,0.9994
2006,SUR,0.068,0.6,0.333,0.9995
2006,SVK,0.13,0.577,0.293,0.9995
2006,SVN,0.075,0.639,0.286,0.9997
2006,SWE,0.165,0.558,0.277,0.9981
2006,SWZ,0.087,0.603,0.31,0.9998
2006,SYC,0.116,0.632,0.252,0.9973
2006,SYR,0.229,0.518,0.254,-0.2006
2006,TCD,0.181,0.574,0.245,0.9955
2006,TGO,0.099,0.593,0.308,0.9998
2006,THA,0.064,0.616,0.32,0.9998
2006,TJK,0.113,0.608,0.279,0.9996
2006,TKM,0.061,0.631,0.309,0.9998
2006,TLS,0.095,0.574,0.331,0.9998
2006,TON,0.072,0.646,0.282,0.9994
2006,TTO,0.105,0.641,0.254,0.9997
2006,TUN,0.066,0.624,0.31,0.9997
2006,TUR,0.103,0.609,0.288,0.9997
2006,TUV,0.087,0.611,0.302,0.9998
2006,TZA,0.066,0.551,0.383,0.9999
2006,UGA,0.088,0.553,0.359,0.9998
2006,UKR,0.128,0.586,0.286,0.9997
2006,URY,0.109,0.602,0.289,0.9994
2006,USA,0.159,0.533,0.309,0.9998
2006,UZB,0.141,0.574,0.285,0.9971
2006,VAT,0.195,0.551,0.254,0.996
2006,VCT,0.165,0.583,0.252,0.9982
2006,VEN,0.207,0.568,0.225,-0.791
2006,VNM,0.129,0.606,0.265,0.9991
2006,VUT,0.124,0.563,0.313,0.9997
2006,WSM,0.139,0.585,0.277,0.9993
2006,YEM,0.149,0.582,0.268,0.9988
2006,ZAF,0.186,0.55,0.264,0.9982
2006,ZMB,0.151,0.556,0.293,0.9994
2006,ZWE,0.124,0.649,0.228,0.9992
2007,AFG,0.168,0.593,0.239,0.9899
2007,AGO,0.123,0.585,0.292,0.9993
2007,ALB,0.103,0.547,0.35,0.9998
2007,AND,0.193,0.565,0.242,0.989
2007,ARE,0.083,0.558,0.359,0.9998
2007,ARG,0.161,0.588,0.251,0.9995
2007,ARM,0.184,0.599,0.216,0.9554
2007,ATG,0.146,0.615,0.239,0.9991
2007,AUS,0.177,0.516,0.307,0.9993
2007,AUT,0.087,0.627,0.285,0.9996
2007,AZE,0.064,0.661,0.274,0.9996
2007,BDI,0.099,0.578,0.324,0.9998
2007,BEL,0.092,0.632,0.277,0.9997
2007,BEN,0.106,0.64,0.254,0.9993
2007,BFA,0.11,0.579,0.311,0.9997
2007,BGD,0.109,0.617,0.274,0.9996
2007,BGR,0.077,0.557,0.366,0.9999
2007,BHR,0.1,0.56,0.341,0.9998
2007,BHS,0.11,0.611,0.278,0.9997
2007,BIH,0.135,0.599,0.266,0.9996
2007,BLR,0.199,0.602,0.199,-0.8533
2007,BLZ,0.103,0.636,0.261,0.9982
2007,BOL,0.122,0.617,0.261,0.9996
2007,BRA,0.132,0.607,0.262,0.9991
2007,BRB,0.109,0.657,0.234,0.9993
2007,BRN,0.067,0.545,0.389,0.9992
2007,BTN,0.105,0.651,0.243,0.9988
2007,BWA,0.128,0.581,0.291,0.9996
2007,CAF,0.109,0.618,0.273,0.9995
2007,CAN,0.051,0.562,0.386,0.9997
2007,CHE,0.099,0.622,0.279,0.9996
2007,CHL,0.082,0.615,0.303,0.9996
2007,CHN,0.036,0.621,0.343,0.9999
2007,CIV,0.105,0.643,0.252,0.9989
