,Year,ISO-alpha3 Code,Neg,Neu,Pos,Compound
5379,2004,UGA,0.075,0.722,0.203,0.9998
5380,2004,UKR,0.13,0.645,0.224,0.9995
5381,2004,URY,0.091,0.722,0.187,0.9996
5382,2004,USA,0.13,0.636,0.234,0.9999
5383,2004,UZB,0.054,0.797,0.149,0.9981
5384,2004,VAT,0.08,0.727,0.192,0.9997
5385,2004,VCT,0.18,0.689,0.131,-0.9992
5386,2004,VEN,0.116,0.764,0.12,0.8256
5387,2004,VNM,0.054,0.743,0.203,0.9999
5388,2004,VUT,0.076,0.753,0.171,0.9997
5389,2004,WSM,0.095,0.725,0.181,0.9994
5390,2004,YEM,0.095,0.735,0.17,0.9997
5391,2004,YUG,0.186,0.668,0.147,-0.9962
5392,2004,ZAF,0.152,0.707,0.141,-0.9972
5393,2004,ZMB,0.078,0.767,0.155,0.9987
5394,2004,ZWE,0.08,0.786,0.134,0.9982
5395,2005,AFG,0.047,0.823,0.13,0.9983
5396,2005,AGO,0.064,0.751,0.185,0.9993
5397,2005,ALB,0.03,0.818,0.152,0.9996
5398,2005,AND,0.124,0.712,0.164,0.9931
5399,2005,ARE,0.07,0.727,0.203,0.9993
5400,2005,ARG,0.087,0.736,0.176,0.9995
5401,2005,ARM,0.068,0.763,0.169,0.9996
5402,2005,ATG,0.087,0.793,0.121,0.9933
5403,2005,AUS,0.147,0.689,0.164,-0.9049
5404,2005,AUT,0.068,0.693,0.239,0.9998
5405,2005,AZE,0.053,0.777,0.171,0.9996
5406,2005,BDI,0.041,0.799,0.16,0.9993
5407,2005,BEL,0.07,0.714,0.217,0.9998
5408,2005,BEN,0.092,0.732,0.176,0.9997
5409,2005,BFA,0.05,0.776,0.174,0.9992
5410,2005,BGD,0.12,0.669,0.211,0.9993
5411,2005,BGR,0.066,0.777,0.157,0.9994
5412,2005,BHR,0.06,0.755,0.185,0.9997
5413,2005,BHS,0.093,0.739,0.168,0.9997
5414,2005,BIH,0.083,0.715,0.202,0.9998
5415,2005,BLR,0.108,0.726,0.167,0.9978
5416,2005,BLZ,0.08,0.754,0.166,0.9984
5417,2005,BOL,0.06,0.726,0.214,0.9994
5418,2005,BRA,0.102,0.726,0.172,0.999
5419,2005,BRB,0.067,0.797,0.136,0.9991
5420,2005,BRN,0.123,0.741,0.136,0.9202
5421,2005,BTN,0.079,0.757,0.164,0.9993
5422,2005,CAF,0.074,0.717,0.209,0.9999
5423,2005,CAN,0.096,0.714,0.191,0.9997
5424,2005,CHE,0.048,0.755,0.197,0.9998
5425,2005,CHL,0.039,0.792,0.169,0.9997
5426,2005,CHN,0.034,0.793,0.173,0.9997
5427,2005,CIV,0.092,0.729,0.179,0.9996
5428,2005,CMR,0.053,0.751,0.196,0.9997
5429,2005,COD,0.059,0.748,0.193,0.9998
5430,2005,COG,0.051,0.722,0.226,0.9999
5431,2005,COL,0.096,0.697,0.207,0.9997
5432,2005,COM,0.077,0.704,0.219,0.9999
5433,2005,CPV,0.054,0.74,0.206,0.9997
5434,2005,CRI,0.062,0.795,0.143,0.9992
5435,2005,CUB,0.143,0.702,0.155,0.9031
5436,2005,CYP,0.087,0.799,0.115,0.9916
5437,2005,CZE,0.104,0.704,0.192,0.9989
5438,2005,DEU,0.071,0.693,0.237,0.9999
5439,2005,DMA,0.091,0.75,0.159,0.9987
5440,2005,DNK,0.13,0.706,0.164,0.9903
5441,2005,DOM,0.078,0.784,0.138,0.9976
5442,2005,DZA,0.099,0.73,0.171,0.9994
5443,2005,ECU,0.083,0.779,0.138,0.998
5444,2005,EGY,0.063,0.777,0.161,0.9997
5445,2005,ERI,0.087,0.661,0.252,0.9997
5446,2005,ESP,0.035,0.772,0.193,0.9997
5447,2005,EST,0.071,0.791,0.138,0.9944
5448,2005,ETH,0.114,0.72,0.166,0.9979
5449,2005,FIN,0.057,0.794,0.149,0.9984
5450,2005,FJI,0.048,0.773,0.179,0.9998
5451,2005,FRA,0.097,0.698,0.206,0.9998
5452,2005,FSM,0.049,0.757,0.193,0.9997
5453,2005,GAB,0.068,0.733,0.199,0.9998
5454,2005,GBR,0.124,0.728,0.148,0.9847
5455,2005,GEO,0.081,0.725,0.194,0.9994
5456,2005,GHA,0.047,0.821,0.132,0.9944
5457,2005,GIN,0.08,0.748,0.172,0.9987
5458,2005,GMB,0.085,0.745,0.17,0.9996
5459,2005,GNB,0.061,0.75,0.188,0.9994
5460,2005,GNQ,0.045,0.8,0.155,0.9988
5461,2005,GRC,0.073,0.722,0.205,0.9995
5462,2005,GRD,0.074,0.736,0.19,0.9997
5463,2005,GTM,0.054,0.75,0.196,0.9999
5464,2005,GUY,0.065,0.786,0.149,0.9995
5465,2005,HRV,0.032,0.786,0.181,0.9998
5466,2005,HTI,0.059,0.74,0.201,0.9996
5467,2005,HUN,0.083,0.754,0.164,0.9985
5468,2005,IDN,0.086,0.81,0.103,0.9438
5469,2005,IND,0.089,0.727,0.184,0.9997
5470,2005,IRL,0.097,0.668,0.235,0.9999
5471,2005,IRN,0.113,0.697,0.19,0.9999
5472,2005,IRQ,0.12,0.721,0.159,0.9925
5473,2005,ISL,0.071,0.729,0.2,0.9986
5474,2005,ISR,0.077,0.717,0.205,0.9998
5475,2005,ITA,0.078,0.726,0.196,0.9995
5476,2005,JAM,0.1,0.735,0.166,0.9994
5477,2005,JOR,0.07,0.776,0.154,0.9992
5478,2005,JPN,0.054,0.771,0.176,0.9996
5479,2005,KAZ,0.09,0.742,0.167,0.9993
5480,2005,KEN,0.032,0.744,0.224,0.9998
5481,2005,KGZ,0.082,0.685,0.233,0.9999
5482,2005,KHM,0.117,0.691,0.192,0.9993
5483,2005,KIR,0.064,0.749,0.187,0.9993
5484,2005,KNA,0.095,0.74,0.165,0.9994
5485,2005,KOR,0.087,0.689,0.225,0.9999
5486,2005,KWT,0.085,0.741,0.174,0.9993
5487,2005,LAO,0.033,0.842,0.125,0.9987
5488,2005,LBN,0.094,0.756,0.15,0.9984
5489,2005,LBY,0.104,0.722,0.174,0.9993
5490,2005,LCA,0.051,0.819,0.13,0.9989
5491,2005,LIE,0.062,0.749,0.189,0.9997
5492,2005,LKA,0.124,0.716,0.16,0.9922
5493,2005,LSO,0.117,0.727,0.156,0.9919
5494,2005,LTU,0.095,0.71,0.195,0.9988
5495,2005,LUX,0.045,0.758,0.197,0.9999
5496,2005,LVA,0.079,0.753,0.168,0.9992
5497,2005,MAR,0.065,0.724,0.211,0.9998
5498,2005,MCO,0.059,0.775,0.166,0.9995
5499,2005,MDA,0.081,0.711,0.207,0.9998
5500,2005,MDG,0.046,0.735,0.218,0.9998
5501,2005,MDV,0.098,0.701,0.202,0.9996
5502,2005,MEX,0.057,0.773,0.17,0.9995
5503,2005,MHL,0.085,0.733,0.182,0.9996
5504,2005,MKD,0.079,0.677,0.244,0.9999
5505,2005,MLT,0.066,0.743,0.191,0.9999
5506,2005,MMR,0.086,0.772,0.142,0.9973
5507,2005,MNG,0.06,0.771,0.169,0.9997
5508,2005,MOZ,0.06,0.755,0.185,0.9997
5509,2005,MRT,0.058,0.762,0.18,0.9994
5510,2005,MUS,0.082,0.73,0.187,0.9997
5511,2005,MWI,0.073,0.744,0.183,0.9997
5512,2005,MYS,0.105,0.734,0.161,0.9988
5513,2005,NAM,0.04,0.77,0.19,0.9996
5514,2005,NER,0.087,0.717,0.196,0.9995
5515,2005,NGA,0.053,0.739,0.209,0.9999
5516,2005,NIC,0.064,0.759,0.176,0.9997
5517,2005,NLD,0.093,0.689,0.218,0.9995
5518,2005,NOR,0.087,0.729,0.185,0.9994
5519,2005,NPL,0.084,0.671,0.244,0.9999
5520,2005,NRU,0.05,0.727,0.223,0.9995
5521,2005,NZL,0.051,0.722,0.227,0.9999
5522,2005,PAK,0.082,0.701,0.217,0.9999
5523,2005,PAN,0.104,0.721,0.174,0.9991
5524,2005,PER,0.11,0.706,0.184,0.9978
5525,2005,PHL,0.1,0.701,0.199,0.9997
5526,2005,PLW,0.061,0.787,0.153,0.9993
5527,2005,PNG,0.063,0.784,0.153,0.9997
5528,2005,POL,0.113,0.659,0.228,0.9998
5529,2005,PRK,0.062,0.786,0.152,0.9995
5530,2005,PRT,0.084,0.682,0.233,0.9998
5531,2005,PRY,0.11,0.702,0.188,0.9994
5532,2005,PSE,0.077,0.771,0.151,0.9994
5533,2005,QAT,0.073,0.764,0.162,0.9991
5534,2005,ROU,0.093,0.702,0.204,0.9998
5535,2005,RUS,0.138,0.695,0.167,0.9562
5536,2005,RWA,0.097,0.72,0.183,0.9995
5537,2005,SDN,0.103,0.677,0.22,0.9999
5538,2005,SEN,0.058,0.81,0.131,0.9995
5539,2005,SGP,0.112,0.771,0.117,0.6618
5540,2005,SLB,0.066,0.75,0.184,0.9998
5541,2005,SLE,0.073,0.701,0.226,0.9999
5542,2005,SLV,0.061,0.729,0.21,0.9999
5543,2005,SMR,0.103,0.685,0.212,0.9996
5544,2005,SOM,0.058,0.768,0.174,0.9997
5545,2005,STP,0.077,0.735,0.188,0.9993
5546,2005,SUR,0.08,0.718,0.202,0.9994
5547,2005,SVK,0.08,0.723,0.197,0.9998
5548,2005,SVN,0.098,0.727,0.175,0.9988
5549,2005,SWE,0.107,0.681,0.212,0.9994
5550,2005,SWZ,0.095,0.728,0.178,0.9995
5551,2005,SYR,0.107,0.747,0.145,0.9973
5552,2005,TCD,0.069,0.774,0.157,0.9995
5553,2005,TGO,0.055,0.779,0.167,0.9991
5554,2005,THA,0.071,0.729,0.2,0.9995
5555,2005,TJK,0.066,0.758,0.176,0.9997
5556,2005,TKM,0.012,0.813,0.175,0.9997
5557,2005,TLS,0.059,0.79,0.151,0.9994
5558,2005,TON,0.022,0.847,0.132,0.9988
5559,2005,TTO,0.057,0.793,0.15,0.9996
5560,2005,TUN,0.037,0.757,0.206,0.9997
5561,2005,TUR,0.078,0.742,0.18,0.9996
5562,2005,TUV,0.075,0.726,0.199,0.9997
5563,2005,TZA,0.062,0.742,0.197,0.9999
5564,2005,UGA,0.069,0.753,0.178,0.9998
5565,2005,UKR,0.068,0.762,0.17,0.9984
5566,2005,URY,0.1,0.724,0.176,0.9989
5567,2005,USA,0.075,0.673,0.252,0.9999
5568,2005,UZB,0.077,0.738,0.185,0.9995
5569,2005,VAT,0.068,0.741,0.191,0.9997
5570,2005,VCT,0.128,0.703,0.169,0.9977
5571,2005,VEN,0.112,0.733,0.154,0.9893
5572,2005,VNM,0.051,0.733,0.216,0.9997
5573,2005,VUT,0.083,0.705,0.212,0.9998
5574,2005,WSM,0.096,0.707,0.198,0.9994
5575,2005,YEM,0.072,0.747,0.181,0.9994
5576,2005,YUG,0.12,0.731,0.149,0.9772
5577,2005,ZAF,0.12,0.718,0.162,0.9962
5578,2005,ZMB,0.053,0.753,0.194,0.9996
5579,2005,ZWE,0.118,0.754,0.129,0.3458
5580,2006,AFG,0.105,0.746,0.149,0.992
5581,2006,AGO,0.103,0.72,0.178,0.9993
5582,2006,ALB,0.051,0.748,0.2,0.9997
5583,2006,AND,0.119,0.711,0.17,0.9988
5584,2006,ARE,0.063,0.768,0.17,0.9995
5585,2006,ARG,0.101,0.742,0.157,0.9989
5586,2006,ARM,0.104,0.78,0.115,0.5762
5587,2006,ATG,0.094,0.708,0.198,0.9996
5588,2006,AUS,0.144,0.679,0.178,0.9915
5589,2006,AUT,0.071,0.741,0.188,0.9997
5590,2006,AZE,0.045,0.803,0.152,0.9995
5591,2006,BDI,0.055,0.781,0.164,0.9996
5592,2006,BEL,0.061,0.746,0.193,0.9998
5593,2006,BEN,0.072,0.735,0.193,0.9995
5594,2006,BFA,0.044,0.773,0.183,0.9995
5595,2006,BGD,0.09,0.734,0.176,0.9996
5596,2006,BGR,0.028,0.745,0.226,0.9999
5597,2006,BHR,0.054,0.776,0.17,0.9998
5598,2006,BHS,0.043,0.798,0.158,0.9998
5599,2006,BIH,0.088,0.724,0.188,0.9998
5600,2006,BLR,0.125,0.715,0.161,0.9972
5601,2006,BLZ,0.109,0.724,0.168,0.9993
5602,2006,BOL,0.114,0.707,0.179,0.9994
5603,2006,BRA,0.153,0.673,0.174,0.9942
5604,2006,BRB,0.033,0.814,0.153,0.9996
5605,2006,BRN,0.09,0.702,0.208,0.9989
5606,2006,BTN,0.04,0.772,0.188,0.9995
5607,2006,BWA,0.093,0.712,0.195,0.9998
5608,2006,CAF,0.09,0.72,0.19,0.9996
5609,2006,CAN,0.098,0.687,0.215,0.9997
5610,2006,CHE,0.176,0.648,0.175,-0.9756
5611,2006,CHL,0.083,0.693,0.224,0.9996
5612,2006,CHN,0.028,0.707,0.265,0.9999
5613,2006,CIV,0.085,0.723,0.192,0.9998
5614,2006,CMR,0.051,0.699,0.249,0.9999
5615,2006,COD,0.048,0.805,0.147,0.9978
5616,2006,COG,0.066,0.701,0.233,0.9999
5617,2006,COL,0.114,0.684,0.202,0.9991
5618,2006,COM,0.114,0.685,0.201,0.9997
5619,2006,CPV,0.072,0.727,0.201,0.9998
5620,2006,CRI,0.111,0.714,0.174,0.9995
5621,2006,CUB,0.109,0.76,0.131,0.9273
5622,2006,CYP,0.045,0.828,0.127,0.999
5623,2006,CZE,0.105,0.679,0.216,0.9998
5624,2006,DEU,0.048,0.773,0.179,0.9997
5625,2006,DMA,0.056,0.787,0.157,0.9995
5626,2006,DNK,0.111,0.698,0.191,0.9992
5627,2006,DOM,0.05,0.75,0.2,0.9994
5628,2006,DZA,0.11,0.729,0.161,0.9982
5629,2006,ECU,0.07,0.751,0.179,0.9996
5630,2006,EGY,0.084,0.736,0.18,0.9998
5631,2006,ERI,0.081,0.717,0.202,0.9998
5632,2006,ESP,0.121,0.671,0.207,0.9995
5633,2006,EST,0.03,0.747,0.223,0.9998
5634,2006,ETH,0.092,0.718,0.19,0.9997
5635,2006,FIN,0.043,0.744,0.213,0.9999
5636,2006,FJI,0.028,0.75,0.222,0.9999
5637,2006,FRA,0.102,0.647,0.251,0.9997
5638,2006,FSM,0.076,0.754,0.17,0.9992
5639,2006,GAB,0.069,0.733,0.198,0.9998
5640,2006,GBR,0.085,0.732,0.183,0.9997
5641,2006,GEO,0.087,0.747,0.166,0.9998
5642,2006,GHA,0.077,0.733,0.19,0.9996
5643,2006,GIN,0.053,0.683,0.263,0.9999
5644,2006,GMB,0.095,0.724,0.18,0.9998
5645,2006,GNB,0.068,0.772,0.16,0.9997
5646,2006,GNQ,0.107,0.753,0.14,0.9824
5647,2006,GRC,0.121,0.723,0.156,0.9905
5648,2006,GRD,0.068,0.73,0.202,0.9998
5649,2006,GTM,0.043,0.743,0.214,0.9999
5650,2006,GUY,0.08,0.778,0.142,0.9982
5651,2006,HND,0.095,0.709,0.197,0.9994
5652,2006,HRV,0.077,0.706,0.217,0.9999
5653,2006,HTI,0.056,0.73,0.214,0.9999
5654,2006,HUN,0.061,0.726,0.213,0.9997
5655,2006,IDN,0.096,0.752,0.152,0.9986
5656,2006,IND,0.111,0.737,0.153,0.9967
5657,2006,IRL,0.097,0.696,0.207,0.9998
5658,2006,IRN,0.123,0.67,0.207,0.9999
5659,2006,IRQ,0.077,0.72,0.202,0.9999
5660,2006,ISL,0.042,0.799,0.159,0.9989
5661,2006,ISR,0.149,0.679,0.172,0.9945
5662,2006,ITA,0.073,0.742,0.185,0.9998
5663,2006,JAM,0.081,0.756,0.163,0.9998
5664,2006,JOR,0.08,0.707,0.212,0.9981
5665,2006,JPN,0.055,0.74,0.205,0.9999
5666,2006,KAZ,0.084,0.755,0.161,0.9994
5667,2006,KEN,0.08,0.76,0.16,0.9994
5668,2006,KGZ,0.074,0.771,0.155,0.9991
5669,2006,KHM,0.111,0.722,0.167,0.9963
5670,2006,KIR,0.048,0.753,0.198,0.9997
5671,2006,KNA,0.039,0.776,0.186,0.9998
5672,2006,KOR,0.065,0.713,0.221,0.9999
5673,2006,KWT,0.107,0.735,0.159,0.9978
5674,2006,LAO,0.04,0.785,0.175,0.9993
5675,2006,LBN,0.107,0.698,0.194,0.9996
5676,2006,LBR,0.08,0.673,0.247,0.9999
5677,2006,LBY,0.167,0.719,0.115,-0.9992
5678,2006,LCA,0.051,0.798,0.151,0.9995
5679,2006,LIE,0.057,0.747,0.196,0.9997
5680,2006,LKA,0.095,0.73,0.175,0.9992
5681,2006,LSO,0.089,0.768,0.143,0.9981
5682,2006,LTU,0.08,0.668,0.252,0.9998
5683,2006,LUX,0.072,0.726,0.202,0.9999
5684,2006,LVA,0.055,0.721,0.224,0.9999
5685,2006,MAR,0.042,0.753,0.205,0.9999
5686,2006,MCO,0.056,0.767,0.177,0.9994
5687,2006,MDA,0.065,0.783,0.152,0.9993
5688,2006,MDG,0.068,0.772,0.16,0.9995
5689,2006,MDV,0.114,0.733,0.153,0.9876
5690,2006,MEX,0.057,0.668,0.275,0.9999
5691,2006,MHL,0.039,0.805,0.155,0.9996
5692,2006,MKD,0.058,0.724,0.218,0.9997
5693,2006,MLI,0.104,0.716,0.18,0.9996
5694,2006,MLT,0.086,0.745,0.169,0.9997
5695,2006,MMR,0.061,0.795,0.144,0.9982
5696,2006,MNE,0.044,0.716,0.24,0.9997
5697,2006,MNG,0.025,0.824,0.151,0.9998
5698,2006,MOZ,0.044,0.778,0.178,0.9997
5699,2006,MRT,0.035,0.793,0.172,0.9989
5700,2006,MUS,0.1,0.742,0.157,0.9992
5701,2006,MWI,0.056,0.72,0.223,0.9998
5702,2006,MYS,0.105,0.738,0.157,0.9984
5703,2006,NAM,0.048,0.749,0.203,0.9998
5704,2006,NER,0.043,0.818,0.139,0.9981
5705,2006,NGA,0.081,0.695,0.224,0.9999
5706,2006,NIC,0.051,0.781,0.168,0.9998
5707,2006,NLD,0.104,0.637,0.259,0.9999
5708,2006,NOR,0.038,0.831,0.131,0.998
5709,2006,NPL,0.065,0.76,0.175,0.9998
5710,2006,NRU,0.093,0.734,0.173,0.9991
5711,2006,NZL,0.067,0.698,0.235,0.9999
5712,2006,OMN,0.066,0.736,0.197,0.9995
5713,2006,PAK,0.134,0.687,0.18,0.9963
5714,2006,PAN,0.083,0.736,0.182,0.9995
5715,2006,PER,0.049,0.769,0.183,0.9997
5716,2006,PHL,0.082,0.712,0.206,0.9997
5717,2006,PLW,0.07,0.718,0.212,0.9997
5718,2006,PNG,0.096,0.715,0.19,0.9997
5719,2006,POL,0.053,0.746,0.201,0.9997
5720,2006,PRK,0.064,0.789,0.147,0.9985
5721,2006,PRT,0.055,0.717,0.228,0.9999
5722,2006,PRY,0.1,0.739,0.162,0.9992
5723,2006,PSE,0.07,0.772,0.157,0.9989
5724,2006,QAT,0.081,0.726,0.193,0.9986
5725,2006,ROU,0.07,0.739,0.191,0.9999
5726,2006,RUS,0.06,0.774,0.166,0.9997
5727,2006,RWA,0.05,0.759,0.191,0.9997
5728,2006,SAU,0.137,0.69,0.173,0.9971
5729,2006,SDN,0.082,0.704,0.214,0.9999
5730,2006,SEN,0.062,0.761,0.177,0.9997
5731,2006,SGP,0.098,0.721,0.181,0.9996
5732,2006,SLB,0.065,0.761,0.174,0.9998
5733,2006,SLE,0.05,0.779,0.171,0.9992
5734,2006,SLV,0.065,0.734,0.201,0.9999
5735,2006,SMR,0.045,0.743,0.212,0.9997
5736,2006,SOM,0.075,0.753,0.172,0.9996
5737,2006,SRB,0.062,0.754,0.184,0.9995
5738,2006,STP,0.099,0.734,0.167,0.9993
5739,2006,SUR,0.044,0.755,0.201,0.9994
5740,2006,SVK,0.078,0.721,0.2,0.9997
5741,2006,SVN,0.046,0.786,0.168,0.9996
5742,2006,SWE,0.108,0.719,0.173,0.9978
5743,2006,SWZ,0.063,0.738,0.199,0.9998
5744,2006,SYC,0.072,0.795,0.134,0.9937
5745,2006,SYR,0.15,0.697,0.153,-0.9866
5746,2006,TCD,0.114,0.745,0.141,0.9913
5747,2006,TGO,0.055,0.797,0.149,0.9994
5748,2006,THA,0.033,0.768,0.199,0.9999
5749,2006,TJK,0.088,0.724,0.188,0.9996
5750,2006,TKM,0.039,0.776,0.185,0.9997
5751,2006,TLS,0.041,0.75,0.209,0.9998
5752,2006,TON,0.038,0.805,0.157,0.9992
5753,2006,TTO,0.074,0.766,0.16,0.9998
5754,2006,TUN,0.038,0.775,0.186,0.9997
5755,2006,TUR,0.063,0.761,0.177,0.9997
5756,2006,TUV,0.061,0.711,0.229,0.9999
5757,2006,TZA,0.041,0.724,0.234,0.9999
5758,2006,UGA,0.064,0.716,0.22,0.9998
5759,2006,UKR,0.057,0.809,0.134,0.9987
5760,2006,URY,0.078,0.766,0.156,0.9988
5761,2006,USA,0.104,0.677,0.219,0.9999
5762,2006,UZB,0.092,0.734,0.174,0.9964
5763,2006,VAT,0.128,0.677,0.195,0.9994
5764,2006,VCT,0.117,0.713,0.17,0.9987
5765,2006,VEN,0.142,0.707,0.151,-0.7406
5766,2006,VNM,0.076,0.758,0.166,0.9991
5767,2006,VUT,0.088,0.683,0.229,0.9999
5768,2006,WSM,0.104,0.706,0.189,0.9994
5769,2006,YEM,0.09,0.757,0.153,0.9983
5770,2006,ZAF,0.107,0.735,0.158,0.9986
5771,2006,ZMB,0.127,0.692,0.181,0.9981
5772,2006,ZWE,0.071,0.81,0.119,0.9984
5773,2007,AFG,0.121,0.697,0.183,0.9977
5774,2007,AGO,0.074,0.754,0.172,0.9992
5775,2007,ALB,0.069,0.685,0.246,0.9999
5776,2007,AND,0.111,0.738,0.151,0.9953
5777,2007,ARE,0.052,0.724,0.224,0.9998
5778,2007,ARG,0.118,0.712,0.17,0.9996
5779,2007,ARM,0.115,0.762,0.123,0.6967
5780,2007,ATG,0.107,0.729,0.164,0.9994
5781,2007,AUS,0.125,0.639,0.236,0.9998
5782,2007,AUT,0.071,0.73,0.199,0.9998
5783,2007,AZE,0.047,0.769,0.184,0.9997
5784,2007,BDI,0.07,0.723,0.207,0.9998
5785,2007,BEL,0.068,0.736,0.195,0.9999
5786,2007,BEN,0.069,0.765,0.166,0.9996
5787,2007,BFA,0.049,0.804,0.147,0.9993
5788,2007,BGD,0.078,0.726,0.196,0.9998
5789,2007,BGR,0.065,0.679,0.256,0.9999
5790,2007,BHR,0.054,0.771,0.175,0.9995
5791,2007,BHS,0.076,0.747,0.177,0.9997
5792,2007,BIH,0.098,0.72,0.182,0.9997
5793,2007,BLR,0.148,0.716,0.136,-0.9886
5794,2007,BLZ,0.065,0.757,0.178,0.9991
5795,2007,BOL,0.091,0.758,0.151,0.9996
5796,2007,BRA,0.1,0.72,0.18,0.9993
5797,2007,BRB,0.078,0.779,0.143,0.999
5798,2007,BRN,0.037,0.746,0.217,0.9993
5799,2007,BTN,0.08,0.759,0.161,0.9991
5800,2007,BWA,0.103,0.697,0.2,0.9997
5801,2007,CAF,0.074,0.759,0.168,0.9994
5802,2007,CAN,0.052,0.677,0.271,0.9998
5803,2007,CHE,0.044,0.784,0.172,0.9997
5804,2007,CHL,0.061,0.756,0.183,0.9996
5805,2007,CHN,0.03,0.713,0.257,1.0
5806,2007,CIV,0.07,0.772,0.158,0.9991
5807,2007,CMR,0.08,0.707,0.212,0.9998
5808,2007,COD,0.05,0.774,0.176,0.9993
5809,2007,COG,0.046,0.779,0.175,0.9998
5810,2007,COL,0.12,0.741,0.138,0.9083
5811,2007,COM,0.067,0.756,0.177,0.9998
5812,2007,CPV,0.065,0.784,0.15,0.9985
5813,2007,CRI,0.103,0.752,0.144,0.9958
5814,2007,CUB,0.135,0.78,0.086,-0.9993
5815,2007,CYP,0.075,0.765,0.159,0.9995
5816,2007,CZE,0.05,0.739,0.211,0.9997
5817,2007,DEU,0.072,0.74,0.188,0.9997
5818,2007,DMA,0.081,0.749,0.17,0.9996
5819,2007,DNK,0.077,0.68,0.243,0.9999
5820,2007,DOM,0.059,0.817,0.124,0.9968
5821,2007,DZA,0.077,0.73,0.194,0.9999
5822,2007,ECU,0.074,0.787,0.139,0.9989
5823,2007,EGY,0.115,0.728,0.157,0.9986
5824,2007,ERI,0.056,0.735,0.21,0.9998
5825,2007,ESP,0.086,0.637,0.277,0.9999
5826,2007,EST,0.132,0.684,0.185,0.9954
5827,2007,ETH,0.047,0.756,0.197,0.9998
5828,2007,FIN,0.055,0.65,0.295,0.9999
5829,2007,FJI,0.065,0.803,0.132,0.9996
5830,2007,FRA,0.124,0.694,0.182,0.999
5831,2007,FSM,0.037,0.774,0.19,0.9998
5832,2007,GAB,0.075,0.734,0.191,0.9998
5833,2007,GBR,0.079,0.723,0.198,0.9998
5834,2007,GEO,0.095,0.726,0.178,0.9998
5835,2007,GHA,0.072,0.728,0.2,0.9998
5836,2007,GIN,0.133,0.691,0.176,0.9985
5837,2007,GMB,0.064,0.724,0.213,0.9999
5838,2007,GNB,0.064,0.738,0.198,0.9995
5839,2007,GNQ,0.119,0.713,0.168,0.9964
5840,2007,GRC,0.079,0.709,0.212,0.9998
5841,2007,GRD,0.045,0.813,0.142,0.9995
5842,2007,GTM,0.047,0.778,0.175,0.9998
5843,2007,GUY,0.106,0.75,0.143,0.9965
5844,2007,HND,0.088,0.761,0.151,0.9993
5845,2007,HRV,0.093,0.726,0.181,0.9989
5846,2007,HTI,0.094,0.741,0.165,0.9989
5847,2007,HUN,0.044,0.722,0.234,1.0
5848,2007,IDN,0.077,0.706,0.217,0.9997
5849,2007,IND,0.067,0.769,0.164,0.9997
5850,2007,IRL,0.123,0.662,0.215,0.9998
5851,2007,IRN,0.119,0.674,0.208,0.9999
5852,2007,IRQ,0.108,0.719,0.173,0.9996
5853,2007,ISL,0.065,0.718,0.216,0.9999
5854,2007,ISR,0.119,0.689,0.192,0.9996
5855,2007,ITA,0.071,0.704,0.224,0.9999
5856,2007,JAM,0.07,0.754,0.176,0.9998
5857,2007,JOR,0.082,0.729,0.189,0.9993
5858,2007,JPN,0.066,0.729,0.205,0.9999
5859,2007,KAZ,0.096,0.74,0.164,0.9992
5860,2007,KEN,0.113,0.756,0.131,0.9366
5861,2007,KGZ,0.038,0.799,0.163,0.9991
5862,2007,KHM,0.095,0.725,0.18,0.9994
5863,2007,KIR,0.07,0.728,0.202,0.9995
5864,2007,KNA,0.058,0.799,0.143,0.999
5865,2007,KOR,0.054,0.706,0.24,0.9999
5866,2007,KWT,0.102,0.686,0.212,0.9997
5867,2007,LAO,0.061,0.741,0.198,0.9996
5868,2007,LBN,0.09,0.782,0.128,0.9904
5869,2007,LBR,0.063,0.713,0.224,0.9999
5870,2007,LBY,0.081,0.753,0.165,0.9995
5871,2007,LCA,0.058,0.765,0.177,0.9999
5872,2007,LIE,0.051,0.737,0.212,0.9997
5873,2007,LKA,0.139,0.723,0.139,-0.9807
5874,2007,LSO,0.101,0.757,0.142,0.997
5875,2007,LTU,0.081,0.719,0.2,0.9996
5876,2007,LUX,0.071,0.739,0.19,0.9999
5877,2007,LVA,0.048,0.734,0.219,0.9998
5878,2007,MAR,0.038,0.725,0.237,0.9999
5879,2007,MCO,0.056,0.772,0.172,0.9996
5880,2007,MDA,0.079,0.735,0.186,0.9989
5881,2007,MDG,0.1,0.72,0.18,0.9989
5882,2007,MDV,0.072,0.769,0.159,0.9993
5883,2007,MEX,0.049,0.758,0.193,0.9999
5884,2007,MHL,0.066,0.731,0.203,0.9998
5885,2007,MKD,0.049,0.739,0.212,0.9998
5886,2007,MLT,0.064,0.738,0.198,0.9998
5887,2007,MMR,0.099,0.752,0.149,0.998
5888,2007,MNE,0.014,0.842,0.143,0.9995
5889,2007,MNG,0.07,0.761,0.169,0.9998
5890,2007,MOZ,0.075,0.76,0.165,0.9995
5891,2007,MRT,0.043,0.749,0.208,0.9997
5892,2007,MUS,0.067,0.758,0.176,0.9999
5893,2007,MWI,0.043,0.846,0.111,0.9983
5894,2007,MYS,0.072,0.747,0.181,0.9997
5895,2007,NAM,0.035,0.766,0.199,0.9997
